,created_at,tweet_content,keyword,user_location,hashtags,symbols,urls,user_mentions,avg_sentiment
125,2021-05-04 12:50:29,"@adiirjr Sim, eles são. Mas se fala de Android/xiaomi o adir pira, ai n pode. 🥰🤪",['Xiaomi'],"Blumenau, Brasil",[],[],[],"[{'screen_name': 'adiirjr', 'name': 'Adir', 'id': 1069561194602786817, 'id_str': '1069561194602786817', 'indices': [0, 8]}]",0
126,2021-05-04 12:50:30,tem uma hora que tô presa na shein olhando roupa,['SHEIN'],𝐉𝐈𝐌𝐈𝐍. 친절하고 사랑스러운 ❥︎ 섹시하고 귀여운 지민이 ... 🜲   그것은 소년 ♡︎ 강하고 재능있는 ✩,[],[],[],[],1
127,2021-05-04 12:50:31,@LaraHino_ o q é shein?,['SHEIN'],None,[],[],[],"[{'screen_name': 'LaraHino_', 'name': 'Lara', 'id': 1172675605, 'id_str': '1172675605', 'indices': [0, 10]}]",1
128,2021-05-04 13:01:38,Sou uma piada para o @nubank 🤡,['Nubank'],None,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [21, 28]}]",0
129,2021-05-04 13:01:01,@nubank aumenta meu limite nunk? 😩,['Nubank'],"Rio de Janeiro, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
130,2021-05-04 13:01:42,"#Nubank 

Preciso de 10 mil de limite 

Nunca pedi nada pra vcs 🤣",['Nubank'],None,"[{'text': 'Nubank', 'indices': [17, 24]}]",[],[],"[{'screen_name': 'luizamodell', 'name': 'Maria Luíza 💋', 'id': 1167037029672202240, 'id_str': '1167037029672202240', 'indices': [3, 15]}]",1
131,2021-05-04 13:01:58,"Entro no site da Nike é pergunto,pq não sou rico 🤦‍♂️🤯",['Nike'],None,[],[],[],[],0
132,2021-05-04 13:02:23,sofrendo p achar uma jaqueta da nike d nba,['Nike'],21,[],[],[],[],0
133,2021-05-04 13:02:31,@S2NTXS tipo coca cola nos mentos nós tamos a explodir?,['Coca cola'],Cuba,[],[],[],"[{'screen_name': 'S2NTXS', 'name': 'santos !! 🗣', 'id': 1256577388156260356, 'id_str': '1256577388156260356', 'indices': [0, 7]}]",0
134,2021-05-04 13:02:32,@xbabimonteiro acordei com essa linda mensagem porém o aumento foi só de 10 reais. nubank eu sou uma piada pra vc?,['Nubank'],Brasília,[],[],[],"[{'screen_name': 'xbabimonteiro', 'name': 'Babuxa', 'id': 1361471889089171456, 'id_str': '1361471889089171456', 'indices': [0, 14]}]",0
135,2021-05-04 13:02:33,nubank bem que podia me dar um limite de 50000,['Nubank'],"Maceió, Brasil",[],[],[],[],1
136,2021-05-04 13:03:09,@SHOUYOPlCS perfume da Boticário e jogador de lol,['Boticário'],dc: Naomi Aiko#4324    (ela/u),[],[],[],"[{'screen_name': 'SHOUYOPlCS', 'name': 'foo', 'id': 1370423030766317568, 'id_str': '1370423030766317568', 'indices': [0, 11]}]",0
137,2021-05-04 13:02:55,"Nubank aumenta meu limite mas não aumenta meu salário, aí é foda",['Nubank'],"Rio Grande do Sul, Brasil",[],[],[],[],0
138,2021-05-04 13:03:44,que absurdo,[],None,[],[],[],"[{'screen_name': 'dudinha', 'name': 'dudinha', 'id': 3626009357, 'id_str': '3626009357', 'indices': [3, 11]}]",0
139,2021-05-04 13:03:23,Meu dedinho ta coçando pra finalizar meu carrinho de compras na shein,['SHEIN'],None,[],[],[],[],1
140,2021-05-04 13:03:51,"@nubank Já pedi. Uso muito, pago sempre em dia e tenho que utilizar outros cartões porque só o nu não suporta meus gastos..
Poxinha 🥺",['Nubank'],Rio de Janeiro,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
141,2021-05-04 13:04:14,O dia que o @nubank aumentar o meu limite vai ser um milagre e tanto...,['Nubank'],#she/her,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [12, 19]}]",1
142,2021-05-04 13:04:16,único relacionamento tóxico que eu tenho é com o nubank,['Nubank'],"Araporã, Brasil",[],[],[],"[{'screen_name': 'Jean_CarlossR', 'name': 'Jean', 'id': 1010430409644093441, 'id_str': '1010430409644093441', 'indices': [3, 17]}]",1
143,2021-05-04 13:04:15,pensando em compra uma calça da shein sera,['SHEIN'],＠lena,[],[],[],[],1
144,2021-05-04 13:04:17,Vcs reclamando da Nubank e eu super feliz q meu crédito foi de 50 reais pra 70 🤡🤡🤡,['Nubank'],None,[],[],[],[],1
145,2021-05-04 13:04:48,Os meus 800 pontos da SHEIN voltaram 🥰,['SHEIN'],🌸Portugal,[],[],[],[],1
146,2021-05-04 13:04:34,exercendo minha burguesia e fazendo comprinhas na shein,['SHEIN'],None,[],[],[],[],1
147,2021-05-04 13:04:53,ainda bem q q nubank n aumentou meu limite igual de um pessoal aí 800 conto pra mim já é muito,['Nubank'],None,[],[],[],[],1
148,2021-05-04 13:05:01,Vejo Nubank nos TT’s e já imagino qual a merda da vez,['Nubank'],None,[],[],[],[],0
149,2021-05-04 13:04:52,"Nubank tinha que parar com essa porra de descontar 6,50 quando retira dinheiro no caixa",['Nubank'],None,[],[],[],[],0
150,2021-05-04 13:05:08,"Frio bom pra continuar na cama, maaaas... os kit da Nike não cai do céu ne parça, bora trabalhar",['Nike'],"Brasília, Brasil",[],[],[],[],1
151,2021-05-04 13:05:18,Lojinhas do insta q compra roupa na shein e vende como se fosse produção exclusiva,['SHEIN'],clareira na mata - 012,[],[],[],[],0
152,2021-05-04 13:05:25,@BNakamatsu Xiii mudando de assunto eu to criando uma conta no nubank deposita 25 mil aqui rapidao so pra eu ver se ta funcionando normal,['Nubank'],None,[],[],[],"[{'screen_name': 'BNakamatsu', 'name': 'Bia Nakamatsu', 'id': 1261374350537691142, 'id_str': '1261374350537691142', 'indices': [0, 11]}]",1
153,2021-05-04 13:05:33,nao to enchendo o carrinho da shein nao,['SHEIN'],None,[],[],[],[],1
154,2021-05-04 13:05:35,"@scarlagabs eu tava em dúvida entre as duas mesmo! Pra PF a Nubank é ótima, mas não vi muita vantagem pra PJ.",['Nubank'],Juiz de Fora - MG,[],[],[],"[{'screen_name': 'scarlagabs', 'name': 'gabs', 'id': 1006941098265272322, 'id_str': '1006941098265272322', 'indices': [0, 11]}]",1
155,2021-05-04 13:05:48,E a Nubank segue aumentando mais e mais o meu crédito,['Nubank'],None,[],[],[],[],1
156,2021-05-04 13:05:53,"próximo carnaval eu irei passar com o umbigo furado, copinho pendurado no ombro, nike no pé e fantasia de jasmine, me aguardem",['Nike'],None,[],[],[],[],1
157,2021-05-04 13:10:44,"@nubank nos trendings de aumento de limite, e eu abrindo app atoa 🥲",['Nubank'],"Vitória, ES",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
158,2021-05-04 13:10:45,@ninaoliveira___ @nubank Quando eu fiz o objetivo era esse tbm kkkkk,['Nubank'],None,[],[],[],"[{'screen_name': 'ninaoliveira___', 'name': 'ninoca do vigor', 'id': 1147254367101378565, 'id_str': '1147254367101378565', 'indices': [0, 16]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [17, 24]}]",1
159,2021-05-04 13:10:46,@Jeffers57695378 Onde fez essa tatuagem da nike refletida? braba💪,['Nike'],santissimo city,[],[],[],"[{'screen_name': 'Jeffers57695378', 'name': 'Neguinho café', 'id': 1138650505880711170, 'id_str': '1138650505880711170', 'indices': [0, 16]}]",1
160,2021-05-04 13:10:49,@nubank aumenta meu limite,['Nubank'],None,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",1
161,2021-05-04 13:10:48,@nubank  aumento o limite de todo mundo e o meu continuando ZERO e eu tendo que usar o limite temporário,['Nubank'],My Bieber Experience,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
162,2021-05-04 13:11:03,vendo todo mundo receber as coisas da shein ontem/hoje menos eu 🤯🤯😞😞😞,['SHEIN'],Brasil,[],[],[],[],0
163,2021-05-04 13:10:52,Verde na mente Nike no pé,['Nike'],None,[],[],[],[],1
164,2021-05-04 13:11:04,@nubank responde dm rapaz,['Nubank'],None,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",1
165,2021-05-04 13:11:05,ódio anal do site da nike só queria comprar um dunkzinho,['Nike'],Brazil,[],[],[],[],0
166,2021-05-04 13:11:08,"@dearschafer Eu na vida 🤦🏽‍♀️ 🤦🏽‍♀️ 🤣🤣
Pra ter crédito tem que por crédito 🙄😒
Melhor comprar à vista né dona @nubank 🤷",['Nubank'],None,[],[],[],"[{'screen_name': 'Thamires_Dias12', 'name': 'Thamires🖤', 'id': 1040240031460405250, 'id_str': '1040240031460405250', 'indices': [3, 19]}, {'screen_name': 'dearschafer', 'name': 'f', 'id': 856854031, 'id_str': '856854031', 'indices': [21, 33]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [130, 137]}]",0
167,2021-05-04 13:11:14,@nubank sem tempo irmao,['Nubank'],"Anápolis, 🇧🇷",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
168,2021-05-04 13:11:09,"eeeeguas, eu não deixava @nubank",['Nubank'],"São Luís, Brasil",[],[],[],"[{'screen_name': 'julianerys_', 'name': ""don't call me anjão"", 'id': 171442438, 'id_str': '171442438', 'indices': [3, 15]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [42, 49]}]",0
169,2021-05-04 13:11:26,@Xetdoinvesting @nubank tão falando de ti aqui,['Nubank'],"São Luís, Brasil",[],[],[],"[{'screen_name': 'Xetdoinvesting', 'name': 'Xet do investing', 'id': 1225433724004728832, 'id_str': '1225433724004728832', 'indices': [0, 15]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [16, 23]}]",1
170,2021-05-04 13:11:27,queria um bolo de cenoura com cobertura de chocolate e uma coca cola gelada 🤤,['Coca cola'],"Resende, Brasil",[],[],[],[],1
171,2021-05-04 13:11:35,@_gabriel_geno_ ela e da shein,['SHEIN'],"São Bernardo do Campo, Brasil",[],[],[],"[{'screen_name': '_gabriel_geno_', 'name': 'geno', 'id': 1132689273700929536, 'id_str': '1132689273700929536', 'indices': [0, 15]}]",1
172,2021-05-04 13:11:36,@imnotlyarax é da shein mas eu nao acho ela la vei,['SHEIN'],None,[],[],[],"[{'screen_name': 'imnotlyarax', 'name': 'ly random', 'id': 1183491845650894848, 'id_str': '1183491845650894848', 'indices': [0, 12]}]",1
173,2021-05-04 13:11:49,vou até dar uma olhadinha no meu nubank aq pfvr roxinho aumenta meu limite pra 1000 conto mesmo eu n ganhando 1 real por mes,['Nubank'],None,[],[],[],[],1
174,2021-05-04 13:11:49,"qual que é o nubank tá aumentando o limite de crédito de todo mundo, mas pro bobo aqui foram incríveis zero reais né",['Nubank'],My Bieber Experience,[],[],[],[],0
175,2021-05-04 13:11:56,Boticário coloca o sérum novo da Manu em promoção e eu digo se esperava ou não,['Boticário'],None,[],[],[],[],1
176,2021-05-04 13:12:05,@nubank Cadê meu aumento de limite ?,['Nubank'],"Brasília, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
177,2021-05-04 13:12:20,pq a Nubank nunca aumenta a bosta do meu limite,['Nubank'],"Contagem, Brasil",[],[],[],[],0
178,2021-05-04 13:12:11,muita vtd d beber uma coca cola bem gelada 😡,['Coca cola'],-♥ final contente 😝,[],[],[],[],1
179,2021-05-04 13:12:43,@nubank Cadê o #ApplePay????,['Nubank'],None,"[{'text': 'ApplePay', 'indices': [15, 24]}]",[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",1
180,2021-05-04 13:12:51,@ouotison @nubank Qual foi o concorrente????,['Nubank'],Ovelhas negras,[],[],[],"[{'screen_name': 'ouotison', 'name': 'Watson Andrade', 'id': 3245501200, 'id_str': '3245501200', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [10, 17]}]",1
181,2021-05-04 13:12:56,@sirati_joao @nubank caralho me empresta 1000 ai,['Nubank'],None,[],[],[],"[{'screen_name': 'sirati_joao', 'name': 'Sirati', 'id': 1061798275991388160, 'id_str': '1061798275991388160', 'indices': [0, 12]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [13, 20]}]",0
182,2021-05-04 13:12:57,@NBrunn1_ Alô @nubank aumenta aiii,['Nubank'],None,[],[],[],"[{'screen_name': 'NBrunn1_', 'name': 'NaBru', 'id': 978245198462451712, 'id_str': '978245198462451712', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [14, 21]}]",0
183,2021-05-04 13:13:08,nike eu te amo mt mas tbm te odeio,['Nike'],MS,[],[],[],[],0
184,2021-05-04 13:13:11,"sonhei que tava comendo coxinha e tomando coca-cola e do nada DO NADA nicole kidman entrou em meu sonho pra ir comprar também, aí a moça do caixa tava mó confusa com meu dinheiro, a nicole se meteu pra contar o meu dinheiro pra mulher e eu mandei ela tomar conta da vida dela",['Coca-cola'],moscow,[],[],[],[],1
185,2021-05-04 13:13:11,"@nubank WWERRRRAAAAARRAARRRRRR

Tradução: aumenta meu limite 👀

Brincadeira, não precisa, mas se quiser tô aceitando 👀😁",['Nubank'],"São Paulo, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",1
186,2021-05-04 13:13:18,oq eh q nubank aumentando o limite de todo mundo menos o meu?? quero gastar seus filha da puta,['Nubank'],South Africa,[],[],[],"[{'screen_name': 'juavnn', 'name': 'Julia', 'id': 4873256859, 'id_str': '4873256859', 'indices': [3, 10]}]",0
187,2021-05-04 13:13:20,@nubank Aumentaaaa meu limiteeeeeee,['Nubank'],Ovelhas negras,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
188,2021-05-04 13:13:26,"@_gabriel_geno_ tem que ser na shein? é que quando coloquei no google só aparaceu aliexpress, amazon e algumas outras",['SHEIN'],tua glória é lutar.,[],[],[],"[{'screen_name': '_gabriel_geno_', 'name': 'geno', 'id': 1132689273700929536, 'id_str': '1132689273700929536', 'indices': [0, 15]}]",1
189,2021-05-04 13:13:27,@brunosouzaf10 @nubank eu não vou nem te responder pra evitar a fadiga e não mandar você pra casa do caralho,['Nubank'],"Duque de Caxias, Brasil",[],[],[],"[{'screen_name': 'brunosouzaf10', 'name': 'Bruno ᶜʳᶠ', 'id': 3379734113, 'id_str': '3379734113', 'indices': [0, 14]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [15, 22]}]",0
190,2021-05-04 13:13:32,"@fadinhadd @nubank É de uma corretora de valores, a @modalmais",['Nubank'],"Goiânia, Brasil",[],[],[],"[{'screen_name': 'fadinhadd', 'name': 'princesinha ?', 'id': 53802795, 'id_str': '53802795', 'indices': [0, 10]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [11, 18]}, {'screen_name': 'modalmais', 'name': 'modalmais', 'id': 2578778256, 'id_str': '2578778256', 'indices': [52, 62]}]",1
191,2021-05-04 13:13:36,"Papo reto:
Pago R$200 pra quem me emprestar o cartão de crédito pra eu comprar um celular pra conseguir trabalhar. Sou uma excelente pagadora (explico na dm o pq), só não compro do meu pq a @nubank me deu um limite muito baixo 😭",['Nubank'],None,[],[],[],"[{'screen_name': 'EshHaughton', 'name': '☀️🧡Eshiley Haughton 👑⚡🏆', 'id': 1168737090831560704, 'id_str': '1168737090831560704', 'indices': [3, 15]}]",1
192,2021-05-04 13:13:38,"Nubank aumentou o limite do meu marido que tá desempregado, mas o meu não

Carteira assinada pra que?🤡🤡",['Nubank'],"São José dos Campos, Brasil",[],[],[],[],1
193,2021-05-04 13:13:39,"@nubank esperei tanto pelo aumento e vc me da só 10,00? eu sou uma piada pra vc?",['Nubank'],Brasília,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
194,2021-05-04 13:13:42,@nubank Melhorem o atendimento virtual e respondam a DM,['Nubank'],"Recife, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
195,2021-05-04 13:13:44,"Ainda bem que a Nubank não aumentou o meu limite pq eu não tenho dinheiro pra sustentar nem oq tenho, imagina mais kk",['Nubank'],"Campo Grande, Rio de Janeiro",[],[],[],[],1
196,2021-05-04 13:13:55,"@promodelivro A falta que um cartão de crédito faz... @nubank aprova tudo e todos, menos eu. Já desisti da vida",['Nubank'],"Pernambuco, Brasil",[],[],[],"[{'screen_name': 'promodelivro', 'name': 'Promo De Livro', 'id': 1260963792487362561, 'id_str': '1260963792487362561', 'indices': [0, 13]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [54, 61]}]",0
197,2021-05-04 13:14:02,Doida pro cartão virar pra comprar na Shein. Carrinho tá cada vez mais barrotado 😳,['SHEIN'],None,[],[],[],[],1
198,2021-05-04 13:14:04,site da nike um grande lixo,['Nike'],"Itapetininga, Brasil",[],[],[],[],0
199,2021-05-04 13:14:05,"Nubank aumentando meu limite é o sinal que eu precisava pra montar um computador novo

Só falta arrumar um emprego pós formatura mesmo",['Nubank'],"Rio de Janeiro, Brasil",[],[],[],[],1
200,2021-05-04 13:14:08,mano vai tomar no cu  o site da Nike é do caralho viu que odio,['Nike'],"Guarujá, Brasil",[],[],[],[],0
201,2021-05-04 13:14:15,@ninparra @nubank Amiga eu recebo meu salário por ali kkkkkkkk tudo,['Nubank'],None,[],[],[],"[{'screen_name': 'ninparra', 'name': 'banana', 'id': 1164563484606119936, 'id_str': '1164563484606119936', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [10, 17]}]",1
202,2021-05-04 13:14:24,"@nubank paguei minha fatura q vence dia 18 bem adiantada, tu n percebe q estou fazendo de tudo p ganhar um aumento de limite n!? 🥺🥺🥺😜😜😜",['Nubank'],"Porciúncula, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
203,2021-05-04 13:14:28,@ouotison @nubank @modalmais Tô precisando de fazer mais cartões será que eles me liberam + que nu tbm ?,['Nubank'],Ovelhas negras,[],[],[],"[{'screen_name': 'ouotison', 'name': 'Watson Andrade', 'id': 3245501200, 'id_str': '3245501200', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [10, 17]}, {'screen_name': 'modalmais', 'name': 'modalmais', 'id': 2578778256, 'id_str': '2578778256', 'indices': [18, 28]}]",1
204,2021-05-04 13:14:46,@Andrezzin_cec @nubank kkkkkkkkno fundo eu agradeço por n aumentar,['Nubank'],"Contagem, Brasil",[],[],[],"[{'screen_name': 'Andrezzin_cec', 'name': 'Mendes 🦊🇮🇹', 'id': 2324338861, 'id_str': '2324338861', 'indices': [0, 14]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [15, 22]}]",1
205,2021-05-04 13:14:46,e meu cartão da nubank que nunca chega,['Nubank'],None,[],[],[],[],0
206,2021-05-04 13:14:56,"@crisvector Eu só uso @pumabrasil e @Nike, mesmo! Hahhahaa adidas nazi nunca me enganou",['Nike'],"São José dos Campos, Brasil",[],[],[],"[{'screen_name': 'crisvector', 'name': 'Cris', 'id': 17984064, 'id_str': '17984064', 'indices': [0, 11]}, {'screen_name': 'pumabrasil', 'name': 'pumabrasil', 'id': 281551749, 'id_str': '281551749', 'indices': [22, 33]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [36, 41]}]",0
207,2021-05-04 13:15:10,@nubank Ô NUBANK DÁ UMA OLHADINHA NA DM DEPOIS MEUS PATRÃO POR GENTILEZA,['Nubank'],Brasil,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",1
208,2021-05-04 13:15:15,sonhei que fui taxada na compra que to esperando chegar da shein senhor vigia,['SHEIN'],None,[],[],[],[],1
209,2021-05-04 13:15:22,"Nubank deve tá tirando uma com minha cara, liberaram um cartão de crédito pra mim com limite de $0,52 🤡🤡🤡🤡",['Nubank'],None,[],[],[],[],0
210,2021-05-04 13:15:25,@nubank Quero meu trofeuzinh Nu rsrrs,['Nubank'],Brasil,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",1
211,2021-05-04 13:15:29,"Minhas roupas da shein chegaram no Brasil, amém",['SHEIN'],"Sarandi, Brasil",[],[],[],[],1
212,2021-05-04 13:15:33,"Tava me sentindo especial, entro no Twitter e descubro que Nubank deu aumento de limite pra todo mundo 🤡",['Nubank'],"São Paulo, Brasil",[],[],[],[],1
213,2021-05-04 13:15:37,"@vivianlana_ shein
Amazon
Antix (marca q eu compro meus vestidos)
Shopee",['SHEIN'],🇮🇱,[],[],[],"[{'screen_name': 'vivianlana_', 'name': 'Viví Lana™ (ENCOMENDAS ABERTAS)', 'id': 1239583750561902593, 'id_str': '1239583750561902593', 'indices': [0, 12]}]",1
214,2021-05-04 13:15:38,"A Nubank aumentou mais o meu limite, não sei se é bom isso.",['Nubank'],None,[],[],[],[],1
215,2021-05-04 13:15:40,"Pedi aumento de limite ontem e o @nubank n me deu, agora entro no twitter e ta todo mundo ganhando D:",['Nubank'],None,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [33, 40]}]",0
216,2021-05-04 13:15:56,@Cruzeiro @EngajamentoCEC @10neto @Xiaomi  PATROCINA NOIS,['Xiaomi'],"Lavras, Brasil",[],[],[],"[{'screen_name': 'Cruzeiro', 'name': 'Cruzeiro 🦊', 'id': 1562061097, 'id_str': '1562061097', 'indices': [0, 9]}, {'screen_name': 'EngajamentoCEC', 'name': 'Engajamento do Cruzeiro 🦊', 'id': 1283743493429571585, 'id_str': '1283743493429571585', 'indices': [10, 25]}, {'screen_name': '10neto', 'name': 'Craque Neto 10', 'id': 66458391, 'id_str': '66458391', 'indices': [26, 33]}, {'screen_name': 'Xiaomi', 'name': 'Xiaomi', 'id': 377228272, 'id_str': '377228272', 'indices': [34, 41]}]",1
217,2021-05-04 13:15:59,"@xlauralima @pleasenat não iria pra nubank não, 10 anos de cartão e todo mundo fala que demora séculos pra aumentar",['Nubank'],"Rio de Janeiro, Brasil",[],[],[],"[{'screen_name': 'xlauralima', 'name': 'laura', 'id': 609784377, 'id_str': '609784377', 'indices': [0, 11]}, {'screen_name': 'pleasenat', 'name': 'nat⁷ 🧈', 'id': 2800273941, 'id_str': '2800273941', 'indices': [12, 22]}]",0
218,2021-05-04 13:16:06,"@vivianlana_ Oi meu anjooo tem vários lugares
Mas eu compro as minhas na SHEIN sabe?",['SHEIN'],None,[],[],[],"[{'screen_name': 'vivianlana_', 'name': 'Viví Lana™ (ENCOMENDAS ABERTAS)', 'id': 1239583750561902593, 'id_str': '1239583750561902593', 'indices': [0, 12]}]",1
219,2021-05-04 13:16:08,"Mais uma vez o Nubank aumentou meu limite, n sabe o perigo q é 🤣",['Nubank'],RJ/zn,[],[],[],[],1
220,2021-05-04 13:16:12,@Sousamarques94 Delta Plus é o Xiaomi,['Xiaomi'],"Rio de Janeiro, Brasil",[],[],[],"[{'screen_name': 'Sousamarques94', 'name': 'Matheus', 'id': 775824223982026752, 'id_str': '775824223982026752', 'indices': [0, 15]}]",1
221,2021-05-04 13:16:13,Namoral @nubank aumenta meu limite disgraça!!! Vou ter que ir pro Inter msm é porra?!,['Nubank'],"Salvador, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [8, 15]}]",0
222,2021-05-04 13:16:17,Todo mundo ganhando aumento no limite do nubank e eu tendo o pedido do aumento recusado: 🤡🤡,['Nubank'],"Piauí, Brasil",[],[],[],[],0
223,2021-05-04 13:16:18,@legadaodamassa @nubank não acredito que vc vai mesmo pagar as dívida do Fuik,['Nubank'],"Campinas, Brasil",[],[],[],"[{'screen_name': 'legadaodamassa', 'name': 'LEGADÃO DO VIGOR™', 'id': 3875236456, 'id_str': '3875236456', 'indices': [0, 15]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [16, 23]}]",1
224,2021-05-04 13:16:18,"@nubank Traduza ai, por gentileza.",['Nubank'],"Belo Horizonte, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",1
225,2021-05-04 13:16:25,"Agora o nubank aumentou meu limite, posso nem pagar $50 imagina $400",['Nubank'],"Recife, Pernambuco",[],[],[],[],0
226,2021-05-04 13:16:36,"Gente a campanha feat O boticário e Quem disse Berenice tá maraaa. Manu ,como sempre, Gênia❤",['Boticário'],None,[],[],[],[],1
227,2021-05-04 13:16:38,"6,50 de taxa, pra fazer um saque na nubank 😥",['Nubank'],Davi Luís 💙,[],[],[],[],0
228,2021-05-04 13:16:44,"@_gabriel_geno_ mano eu nunca achei na shein, se mandarem o link me mamda pfvrr",['SHEIN'],Salvador/Bahia,[],[],[],"[{'screen_name': '_gabriel_geno_', 'name': 'geno', 'id': 1132689273700929536, 'id_str': '1132689273700929536', 'indices': [0, 15]}]",1
229,2021-05-04 13:16:44,"Hoje o brasileiro só quer 2 coisas: classificação do PSG e JULIETTE Campeã.  

#JulietteDay Nubank Votando",['Nubank'],Seabra Bahia,"[{'text': 'JulietteDay', 'indices': [79, 91]}]",[],[],[],1
230,2021-05-04 13:16:51,acordei com vontade de comprar um nike parcelado em 50 vezes,['Nike'],"Santa Catarina, Brasil",[],[],[],[],1
231,2021-05-04 13:16:51,Última vez que o traviscote fez música boa o logo da Nike ainda era certo,['Nike'],"Curitiba, Brasil",[],[],[],[],0
232,2021-05-04 13:16:53,dia difícil pra quem foi taxada na shein 🥲🥲,['SHEIN'],"Itabira, Brasil",[],[],[],[],0
233,2021-05-04 13:16:56,Um mês e a Nike vai e cancela meu force que agora subiu o preço. Eu te odeio nike eu te odeio,['Nike'],"Indaiatuba, Brasil",[],[],[],[],0
234,2021-05-04 13:16:54,@stick_line Nubank tem conta jurídica,['Nubank'],"Juiz de Fora, Brasil",[],[],[],"[{'screen_name': 'stick_line', 'name': 'Stick Line', 'id': 45965876, 'id_str': '45965876', 'indices': [0, 11]}]",1
