,created_at,tweet_content,keyword,user_location,hashtags,symbols,urls,user_mentions,avg_sentiment
288,2021-05-10 14:50:20,@_padueli @Victorgmo2_ @RicardoMenezess @RodrigoBuenoTV tu ja viu o preço de uma camisa da nike em reais?,['Nike'],None,[],[],[],"[{'screen_name': '_padueli', 'name': 'Gustavo Padueli', 'id': 1256419199938899975, 'id_str': '1256419199938899975', 'indices': [0, 9]}, {'screen_name': 'Victorgmo2_', 'name': 'Victorᶜᵃᵐ', 'id': 1274462174635753479, 'id_str': '1274462174635753479', 'indices': [10, 22]}, {'screen_name': 'RicardoMenezess', 'name': 'Ric@rdo 🔴⚫️', 'id': 90640755, 'id_str': '90640755', 'indices': [23, 39]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [40, 55]}]",0
289,2021-05-10 14:50:53,@RodrigoBuenoTV Cadê o Corinthians com a Nike?,['Nike'],Minha Casa,[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
292,2021-05-10 14:57:44,"@maxsepz n porra, aqui a gente usa nike tbm pcr kkkkkk",['Nike'],aracaju,[],[],[],"[{'screen_name': 'maxsepz', 'name': 'max.', 'id': 1337390667711049730, 'id_str': '1337390667711049730', 'indices': [0, 8]}]",0
293,2021-05-10 14:35:42,"se espremer o universitário no final do semestre sai um caldo preto que é uma mistura de café, coca cola e ódio",['Coca cola'],None,[],[],[],"[{'screen_name': 'unbsincera', 'name': 'UnB Sincera', 'id': 1265727126550044674, 'id_str': '1265727126550044674', 'indices': [3, 14]}]",0
294,2021-05-10 14:36:51,@RodrigoBuenoTV A Nike me parece n tá querendo se envolver MT em time de futebol só quer os tradicionais dela msm,['Nike'],"Cariacica, ES",[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
297,2021-05-10 14:46:19,@nubank como faço pra cancelar a conta? uso a tanto tempo e o limite nem sai do lugar,['Nubank'],Recife,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
299,2021-05-10 14:50:36,"Ótimo que o @nubank resolveu ficar instável hoje, bem no dia de pagar boleto.",['Nubank'],None,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [12, 19]}]",0
300,2021-05-10 14:52:13,"então eu tô suplicando por ajuda porque eu corro risco de vida e eu preciso muito da ajuda de vocês para comprar os medicamentos eu não sei se eu vou aguentar ser forte...

🔴NUBANK PIX:
Nathalia.pessoa.2013@gmail.com

🔴PICPAY: @/Nahnathy

🔴 ITAU:
Agência: 8058
Conta: 18960-9",['Nubank'],Hogsmeade,[],[],[],"[{'screen_name': 'Nahnathy_', 'name': '⚠️AJUDE A NATHALIA⚠️', 'id': 1234008773167132672, 'id_str': '1234008773167132672', 'indices': [3, 13]}]",0
301,2021-05-10 14:53:03,ent💍vc💍 prefere 💍nike 💍?,['Nike'],"Santa Catarina, Brasil",[],[],[],[],0
307,2021-05-10 14:39:48,Tem uma coca cola no meu rato,['Coca cola'],bh,[],[],[],[],0
308,2021-05-10 14:41:05,"to indecisa lacoste ou nike, fodase eu vou gastar",['Nike'],"Tremp, España",[],[],[],[],0
313,2021-05-10 14:51:33,"As crianças tem pais e mães que ficam em cima. Frequentam a igreja. Mas trabalham 10h por dia. E a boca de fumo tá na porta. E o traficante tá portando AK47 e fazendo bonito. Pagando coca cola e esbanjando vida boa. 

É desleal.",['Coca cola'],"Rio Branco, Acre",[],[],[],"[{'screen_name': 'olabocos', 'name': 'Debs', 'id': 958510631967129600, 'id_str': '958510631967129600', 'indices': [3, 12]}]",0
318,2021-05-10 14:45:11,Demorando super para cair esse pagamento da nubank pqp!,['Nubank'],"Niterói, RJ",[],[],[],[],0
322,2021-05-10 14:52:59,comprei todo meu carrinho da shein e meu desânimo existencial não passou,['SHEIN'],None,[],[],[],[],0
323,2021-05-10 14:54:23,"@nubank O app ta apresentando instabilidade aqui, algum problema na plataforma ou devo me preocupar com o meu app e conta pessoal mesmo?",['Nubank'],"Belém, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
329,2021-05-10 14:41:41,"coca cola tá começando a me fazer mal, toda vez q bebo sinto uma dor forte na barriga",['Coca cola'],None,[],[],[],[],0
330,2021-05-10 14:42:54,"maior roubado da vida esse smartphone, me ajude Xiaomi 🤡",['Xiaomi'],None,[],[],[],[],0
338,2021-05-10 14:40:33,@l_cocate Eu gosto dms de adidas Nike tem uns tênis feio dms,['Nike'],Guarapuava PR,[],[],[],"[{'screen_name': 'l_cocate', 'name': 'cocate', 'id': 1230544319599271936, 'id_str': '1230544319599271936', 'indices': [0, 9]}]",0
340,2021-05-10 14:46:46,Toda vez q eu quero tomar coca cola minha mãe me lembra da celulite aí eu desisto,['Coca cola'],"Brasília, Brasil",[],[],[],[],0
341,2021-05-10 14:47:25,perdi meu casaco da nike e o do flamengo kkkkk,['Nike'],Angra dos Reis 🌴,[],[],[],[],0
343,2021-05-10 14:52:14,sem um puto no bolso e comprando roupa na shein,['SHEIN'],21,[],[],[],[],0
347,2021-05-10 14:36:12,"pedi os treco na shein,agora so esperar 37 anos p chegar meus treco",['SHEIN'],"Cuiabá, Brasil",[],[],[],[],0
349,2021-05-10 14:38:15,"@Brendinhakonig Eu só uso Nike e Puma, Adidas só camisa de time mesmo kkk",['Nike'],"Praia Grande, Brasil",[],[],[],"[{'screen_name': 'Brendinhakonig', 'name': 'Brendinha', 'id': 1274867376119590916, 'id_str': '1274867376119590916', 'indices': [0, 15]}]",0
351,2021-05-10 14:45:20,@GuuuuhSantana @nubank duvidei do melhor man,['Nubank'],"Guarujá, Brasil",[],[],[],"[{'screen_name': 'GuuuuhSantana', 'name': 'AGOSTUV', 'id': 2782824163, 'id_str': '2782824163', 'indices': [0, 14]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [15, 22]}]",0
355,2021-05-10 14:53:58,"a saia q eu pedi da shein chegou mas a calça q eu pedi 20 dias antes ainda n, qual o sentido",['SHEIN'],"Cuiabá, Brasil",[],[],[],[],0
356,2021-05-10 14:56:39,"Cês sabem onde eu encontro blusinha de gola alta por aqui?! Ok, gente. Eu sei que a SHEIN tem. Mas enfim. Algum lugar aqui vende?",['SHEIN'],22,[],[],[],[],0
364,2021-05-10 14:50:35,"@LuhQuennehen você pode ser minha assistente 🤪
pago 2 cent o dia
sim trabalho escravo que nem na shein",['SHEIN'],Loonaverse,[],[],[],"[{'screen_name': 'LuhQuennehen', 'name': 'luh quennehen', 'id': 1205684381609799680, 'id_str': '1205684381609799680', 'indices': [0, 13]}]",0
367,2021-05-10 14:38:49,NUBANK EU TE ODEIO 😭,['Nubank'],None,[],[],[],[],0
372,2021-05-10 14:52:44,"Se não existisse Coca-Cola minha missão de parar de tomar refrigerante seria muito mais fácil.
Não dá, éo GOAT dos refrigerantes",['Coca-cola'],"Sete Lagoas, Brasil",[],[],[],[],0
376,2021-05-10 14:58:12,@spfczara nunca vou superar ele ter largado a nike,['Nike'],"São Paulo, Brasil",[],[],[],"[{'screen_name': 'spfczara', 'name': 'Zara', 'id': 1213615837631799297, 'id_str': '1213615837631799297', 'indices': [0, 9]}]",0
385,2021-05-10 14:41:02,"Eai shein, vai soltar minhas roupas não ???",['SHEIN'],no mundão,[],[],[],[],0
387,2021-05-10 14:43:30,"Nubank, pare de me oferecer seguro de vida e me ofereça um empréstimo 😩",['Nubank'],"Salvador, Brasil",[],[],[],[],0
391,2021-05-10 14:45:25,Já tá chato essas notificações do @nubank oferendo seguro de vida,['Nubank'],BH-MG,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [34, 41]}]",0
392,2021-05-10 14:47:30,@RodrigoBuenoTV Os que vestem nike estão na sula,['Nike'],"São Paulo, Brasil",[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
394,2021-05-10 14:50:47,@isabollalauck mas a shein não é a terra do cropped e do shortinho???????????,['SHEIN'],None,[],[],[],"[{'screen_name': 'isabollalauck', 'name': '𝔟𝔢𝔩𝔩', 'id': 4691319571, 'id_str': '4691319571', 'indices': [0, 14]}]",0
395,2021-05-10 14:52:02,"Atualização do caso @AliExpressBR 
Entrei em contato c o suporte, q falou em mudanças no app e me pediu um e-mail p fazer uma atualização. Disse q meu caso se resolveria em 24 a 48h e q eu tentasse novamente comprar neste prazo... o chat foi ambiguo, n sei se irão resolver de vdd",[],"gabs, lali & fer",[],[],[],"[{'screen_name': 'amendoline', 'name': 'aline tem um autógrafo do yibo', 'id': 1128831450898456581, 'id_str': '1128831450898456581', 'indices': [3, 14]}, {'screen_name': 'AliExpressBR', 'name': 'AliExpress Brasil', 'id': 1243015536, 'id_str': '1243015536', 'indices': [36, 49]}]",0
396,2021-05-10 14:53:03,"@EmilioSandro3 @DaniellMrC E o POCO phone, que é o top da Xiaomi ele tem uma bateria de 7000 mah",['Xiaomi'],None,[],[],[],"[{'screen_name': 'EmilioSandro3', 'name': 'Sandro Emílio', 'id': 1048538688706269184, 'id_str': '1048538688706269184', 'indices': [0, 14]}, {'screen_name': 'DaniellMrC', 'name': 'mqo neoliberal', 'id': 107856897, 'id_str': '107856897', 'indices': [15, 26]}]",0
397,2021-05-10 14:53:20,Hj vai ser só coca cola. Ressaca da desgrama vei,['Coca cola'],None,[],[],[],[],0
401,2021-05-10 14:42:02,AI MEU CARTÃO DE CRÉDITO QUE NÃO CAI O DINHEIRO NUNCA VA TOMAR NO CU @nubank,['Nubank'],Guaratinguetá,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [69, 76]}]",0
402,2021-05-10 14:43:47,"@camillebaleeir3 Você tem iphone, não anda com xiaomi",['Xiaomi'],None,[],[],[],"[{'screen_name': 'camillebaleeir3', 'name': 'camille baleeiro 🤪', 'id': 1353893505551233024, 'id_str': '1353893505551233024', 'indices': [0, 16]}]",0
406,2021-05-10 14:52:36,"@vidalet_ @v_montechiari Sim

Camisa do Flamengo da Uruguaiana 
Bermuda korova 
Tênis Nike",['Nike'],None,[],[],[],"[{'screen_name': 'vidalet_', 'name': 'ana bia', 'id': 1648549243, 'id_str': '1648549243', 'indices': [0, 9]}, {'screen_name': 'v_montechiari', 'name': 'Vince', 'id': 3971602077, 'id_str': '3971602077', 'indices': [10, 24]}]",0
408,2021-05-10 15:20:00,@lekinhobala Vc disse que todos os seus manos estão de nike no pé mas eu não estou então desculpa por quebrar a corrente de mano com nike,['Nike'],None,[],[],[],"[{'screen_name': 'lekinhobala', 'name': 'tegaboy #residentevilvillage', 'id': 1279985811698651136, 'id_str': '1279985811698651136', 'indices': [0, 12]}]",0
411,2021-05-10 15:23:36,Nubank perdeu a noção me dando limite alto no crédito kkkkkkkkkkkkkkk,['Nubank'],"Taubaté, Brasil",[],[],[],[],0
417,2021-05-10 15:24:33,"@RodrigoBuenoTV Caralho.. gosto tanto das chuteiras da nike, estão me preocupando 😔",['Nike'],"Rio de Janeiro, Brasil",[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
418,2021-05-10 15:26:49,"Nao sei quem ta mais cansada de ficar alterando a senha porque esqueci, eu ou o nubank",['Nubank'],Hogwarts,[],[],[],[],0
422,2021-05-10 15:31:34,Eu preciso acabar com um vicio chamado: coca cola,['Coca cola'],"Rio de Janeiro, Brasil",[],[],[],[],0
426,2021-05-10 15:34:42,vei as coisa da shein chega nunk,['SHEIN'],Mauá,[],[],[],[],0
427,2021-05-10 15:34:44,"@futebol_info @S7_ofcc @AtaqueMarketing Rapaz, a Nike abandonou o futebol sul-americano",['Nike'],"Jacarepaguá, Rj",[],[],[],"[{'screen_name': 'futebol_info', 'name': 'Planeta do Futebol 🌎', 'id': 193500696, 'id_str': '193500696', 'indices': [0, 13]}, {'screen_name': 'S7_ofcc', 'name': 'S7 🐧🧙🏽\u200d♂️', 'id': 1167613164151857152, 'id_str': '1167613164151857152', 'indices': [14, 22]}, {'screen_name': 'AtaqueMarketing', 'name': 'Ataque Marketing Esportivo', 'id': 121522082, 'id_str': '121522082', 'indices': [23, 39]}]",0
430,2021-05-10 15:40:16,@ulttmaknae VEI MINHAS COMPRAS DA SHEIN TAO LA FAZ 5 DIAS QUE ODIO UNFERNO CU BUCETA,['SHEIN'],• ela/dela,[],[],[],"[{'screen_name': 'ulttmaknae', 'name': '🖕', 'id': 3837954861, 'id_str': '3837954861', 'indices': [0, 11]}]",0
441,2021-05-10 15:39:01,"Tô aqui escolhendo uma lingeries na shein e tô chorando, como eu queria ter mto dinheiro p comprar tudo 😢",['SHEIN'],Protegida por Deus,[],[],[],[],0
443,2021-05-10 15:45:06,"@lctbl10 Nike ou Puma, adidas tá deixando a desejar p crl. Uniforme tudo igual pelo mundo",['Nike'],None,[],[],[],"[{'screen_name': 'lctbl10', 'name': 'lucas lira🤴🏾', 'id': 2871564865, 'id_str': '2871564865', 'indices': [0, 8]}]",0
445,2021-05-10 15:48:23,A Nike desistiu da América do Sul?,['Nike'],Brasil,[],[],[],"[{'screen_name': 'cronistaesporte', 'name': 'Tiago Ferreira', 'id': 155419031, 'id_str': '155419031', 'indices': [3, 19]}]",0
446,2021-05-10 15:53:58,preciso pagar meus boletos @nubank e o serviço de pagamento de boleto tá fora do ar??? S.O.S,['Nubank'],"blackreach, skyrim",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [27, 34]}]",0
447,2021-05-10 15:53:25,até o nubank tá coisado,['Nubank'],Juiz de Fora,[],[],[],[],0
453,2021-05-10 15:23:38,eu entendi isso ksksksskkskszksk enfim a era otaku vindo,[],None,[],[],[],"[{'screen_name': 'doidine_', 'name': 'ᵈᶦⁿᵉ', 'id': 1486301360, 'id_str': '1486301360', 'indices': [3, 12]}]",0
454,2021-05-10 15:25:17,"Meu app da Nubank ta com um bug estranho na hora de pagar boletos, eu em",['Nubank'],Narnia,[],[],[],[],0
455,2021-05-10 15:25:55,Sou muito viciada em Coca cola 😥,['Coca cola'],Rio de Janeiro,[],[],[],[],0
458,2021-05-10 15:30:01,"- “Nike 12 mola é feio” 
por: Vans, usuário. Óleo sobre tela. 2021",['Nike'],"Jacaré, serra ",[],[],[],"[{'screen_name': 'PedroSeschini', 'name': '𝖕𝖊𝖉𝖗𝖔𝖘𝖊𝖘𝖈𝖍𝖎𝖓𝖎 🩸🐉', 'id': 4013112622, 'id_str': '4013112622', 'indices': [3, 17]}]",0
462,2021-05-10 15:44:24,Coca cola é tão ruim credo maldito covid me tirou uma paixão,['Coca cola'],lá mesmo,[],[],[],[],0
463,2021-05-10 15:46:26,Aplicativo do @nubank mais lento que Celta 1.0 na subida com ar ligado. Impossível pagar um boleto,['Nubank'],None,[],[],[],[],0
464,2021-05-10 15:47:21,@JahgoDomingues @marcoslonguini @RodrigoBuenoTV @adidasbrasil @underarmourbr @pumabrasil @Nike nike só manda bem em camisa de seleção,['Nike'],São Paulo/Franco da Rocha,[],[],[],"[{'screen_name': 'Alfredobrincad1', 'name': 'Alfredo felipe', 'id': 1369454908274057218, 'id_str': '1369454908274057218', 'indices': [3, 19]}, {'screen_name': 'JahgoDomingues', 'name': 'Jahgodomingues', 'id': 289089271, 'id_str': '289089271', 'indices': [21, 36]}, {'screen_name': 'marcoslonguini', 'name': 'Z.', 'id': 1134073321308508160, 'id_str': '1134073321308508160', 'indices': [37, 52]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [53, 68]}, {'screen_name': 'adidasbrasil', 'name': 'adidasbrasil', 'id': 42894971, 'id_str': '42894971', 'indices': [69, 82]}, {'screen_name': 'underarmourbr', 'name': 'Under Armour Brasil', 'id': 2327577853, 'id_str': '2327577853', 'indices': [83, 97]}, {'screen_name': 'pumabrasil', 'name': 'pumabrasil', 'id': 281551749, 'id_str': '281551749', 'indices': [98, 109]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [110, 115]}]",0
466,2021-05-10 15:49:53,já solicitei não sei quantos pedidos pra nubank os estagiários devem me odiar,['Nubank'],None,[],[],[],[],0
467,2021-05-10 15:49:49,n gnt fui provar minhas roupas da shein ficaram tds um lixo,['SHEIN'],None,[],[],[],[],0
472,2021-05-10 16:05:37,"to saudável sim porra 
só tomei um copo de coca cola hoje mas tô saudável",['Coca cola'],None,[],[],[],[],0
473,2021-05-10 15:27:34,@Domingo3609 @escolanosense eles nn entendem a geração coca-cola ✊🏻✊🏻✊🏻✊🏻,['Coca-cola'],"Hawkins, Indiana",[],[],[],"[{'screen_name': 'Domingo3609', 'name': 'João', 'id': 1097897626287124481, 'id_str': '1097897626287124481', 'indices': [0, 12]}, {'screen_name': 'escolanosense', 'name': 'Coisas que só acontecem na escola brasileira', 'id': 1293674715773640704, 'id_str': '1293674715773640704', 'indices': [13, 27]}]",0
474,2021-05-10 15:29:24,Blusa da Adidas e mochila da Nike 🤦🏻‍♀️🤣🤣🤣,['Nike'],Completo da serrinha,[],[],[],[],0
475,2021-05-10 15:33:37,"chegou uma encomenda aqui em casa,eu tava mó feliz achando q era minhas roupas da shein,mas nemm",['SHEIN'],sina is too famous for me,[],[],[],[],0
476,2021-05-10 15:34:48,"""Coca cola faz mal"" 

entendi *abrindo uma latinha de coca cola*",['Coca cola'],𝐁𝐀𝐍𝐆𝐓𝐖𝐈𝐂𝐄 🍒,[],[],[],[],0
481,2021-05-10 15:55:47,Gente as roupas de vocês também somem??? Eu lembro de umas roupas do nada e percebo que elas simplesmente desapareceram,[],None,[],[],[],[],0
482,2021-05-10 15:57:38,"Tenho quase certeza que a Nike concentra todo o design deles só no PSG e deixa os estagiários cuidando dos outros times, não é possível kkkkkkkk",['Nike'],None,[],[],[],"[{'screen_name': 'felipevalenteee', 'name': 'Valente', 'id': 1117646050767114241, 'id_str': '1117646050767114241', 'indices': [3, 19]}]",0
484,2021-05-10 15:57:52,todo dia eu pedindo pro nubank aumentar meu limite sem poder comprar nada 🤡,['Nubank'],𝔤𝔥𝔬𝔰𝔱 𝔠𝔦𝔱𝔶,[],[],[],[],0
485,2021-05-10 15:59:20,"@JoJoneS61 Uma cobra te morde se tu bota bermuda da Nike? Não entendi, me explica pfv",['Nike'],Perguntei?,[],[],[],"[{'screen_name': 'JoJoneS61', 'name': 'Acervo Vivizinha Br (JoJoneS 🐌)', 'id': 859195792338374656, 'id_str': '859195792338374656', 'indices': [0, 10]}]",0
486,2021-05-10 16:00:13,q dinheiro nubank plmdds eu n tenho nem 2 reais,['Nubank'],"... ! ginny & luna ? oh right they're my daily dose of serotonin, i LOVE them ¡!",[],[],[],[],0
491,2021-05-10 15:32:13,"Eu fazendo a sacola da shein: 🥰😍🤩😘😛😜🥰
Eu lembrando que não tenho dinheiro: 😪😳😭😱😔🤧",['SHEIN'],"Pelotas, Brasil",[],[],[],[],0
492,2021-05-10 15:32:17,@Fernandalves25 Eu nem toquei no meu esse mês 😭😭😭😭 só queria poder gastar meu salário todo em roupa na shein,['SHEIN'],"Maringá, Brasil",[],[],[],"[{'screen_name': 'Fernandalves25', 'name': 'fer', 'id': 1035733104982409216, 'id_str': '1035733104982409216', 'indices': [0, 15]}]",0
493,2021-05-10 15:37:39,"@mathiasrb ô loco, q tu limpa com coca cola?",['Coca cola'],"Porto Alegre, Brasil",[],[],[],"[{'screen_name': 'mathiasrb', 'name': 'Mathias Caño', 'id': 211029551, 'id_str': '211029551', 'indices': [0, 10]}]",0
495,2021-05-10 15:40:37,se minhas roupinhas da nike não chegarem eu vo me mata.,['Nike'],Farroupilha - RS,[],[],[],[],0
496,2021-05-10 15:45:21,xiaomi nunca mais que dor de cabeça,['Xiaomi'],⠀⠀ ⠀  ⠀⠀    ⊹ ⋆ﾟ꒰ఎ ♡ ໒꒱ ⋆ﾟ⊹,[],[],[],[],0
498,2021-05-10 15:47:03,Impressão minha ou o @nubank está com problemas pra processar pagamentos?,['Nubank'],Rio de Janeiro - Brasil,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [21, 28]}]",0
501,2021-05-10 15:52:24,"@lj_gfbpa Nike, com certeza",['Nike'],"Curitiba, Brazil",[],[],[],"[{'screen_name': 'lj_gfbpa', 'name': 'LJ🇪🇪', 'id': 1338188036216074240, 'id_str': '1338188036216074240', 'indices': [0, 9]}]",0
502,2021-05-10 15:54:56,ta me perguntando Nike ou adidas pq fdp vai me dar?,['Nike'],None,[],[],[],[],0
503,2021-05-10 15:54:53,@futebol_info @AtaqueMarketing Ah se meu tricolor fechasse c a nike em 😥,['Nike'],"São Paulo, SP",[],[],[],"[{'screen_name': 'futebol_info', 'name': 'Planeta do Futebol 🌎', 'id': 193500696, 'id_str': '193500696', 'indices': [0, 13]}, {'screen_name': 'AtaqueMarketing', 'name': 'Ataque Marketing Esportivo', 'id': 121522082, 'id_str': '121522082', 'indices': [14, 30]}]",0
505,2021-05-10 16:02:38,shein obg por tudo,['SHEIN'],maclaren's pub,[],[],[],[],0
508,2021-05-10 15:21:24,"Meu Deus do céu @nubank me deixa pagar meus boletos, meu amor. Sistema completamente lento e travado hoje.",['Nubank'],Rio de Janeiro,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [16, 23]}]",0
515,2021-05-10 15:36:45,"Meu cérebro precisa entender o acesso ao Brás, divi, mas só vai no site da Nike, adidas e da live p conjunto fit 😭",['Nike'],"Lagoa da Prata, Brasil",[],[],[],[],0
518,2021-05-10 15:37:42,"só sei de uma coisa celular da xiaomi nunca mais pqp
no começo eu amava mas agora tá pura porcaria essa miui 12",['Xiaomi'],None,[],[],[],[],0
520,2021-05-10 15:39:18,Q Nike boy usa coisa fala des de quando isso,['Nike'],None,[],[],[],[],0
522,2021-05-10 15:40:12,finalmente achei uma troxa pra pagar meu carrinho da shein (eu),['SHEIN'],Itabira,[],[],[],[],0
525,2021-05-10 15:45:27,a minha primeira compra da shein nem chegou e eu querendo que a segunda chegue.🤡,['SHEIN'],"Los Angeles, CA",[],[],[],[],0
528,2021-05-10 15:48:03,"@_erickjunio padrão nike, feia de doer",['Nike'],🔺,[],[],[],"[{'screen_name': '_erickjunio', 'name': 'Erick', 'id': 1493061656, 'id_str': '1493061656', 'indices': [0, 12]}]",0
529,2021-05-10 15:49:14,queria comprar tudo que eu coloco no carrinho da shein 😔,['SHEIN'],📍018,[],[],[],[],0
530,2021-05-10 15:52:15,@_erickjunio a nike tá perdendo até pra umbro,['Nike'],🔺,[],[],[],"[{'screen_name': '_erickjunio', 'name': 'Erick', 'id': 1493061656, 'id_str': '1493061656', 'indices': [0, 12]}]",0
531,2021-05-10 15:50:33,@maluzenhx a mina usa allstar e quer falar de nike kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,['Nike'],None,[],[],[],"[{'screen_name': 'maluzenhx', 'name': 'maluzita ☽☾', 'id': 1175402939244003329, 'id_str': '1175402939244003329', 'indices': [0, 10]}]",0
533,2021-05-10 15:50:17,"Se eu não brotar de Nike 
Vou brotar de Versace",['Nike'],sm - rs🌴,[],[],[],[],0
536,2021-05-10 15:57:22,o app da nubank de vcs tá abrindo????,['Nubank'],"São Luís, Brasil",[],[],[],[],0
538,2021-05-10 15:59:14,@futebol_info @AtaqueMarketing Nike só tem o atlético nacional q isso,['Nike'],27,[],[],[],"[{'screen_name': 'futebol_info', 'name': 'Planeta do Futebol 🌎', 'id': 193500696, 'id_str': '193500696', 'indices': [0, 13]}, {'screen_name': 'AtaqueMarketing', 'name': 'Ataque Marketing Esportivo', 'id': 121522082, 'id_str': '121522082', 'indices': [14, 30]}]",0
539,2021-05-10 16:01:27,e o nubank q simplesmente não me deixa pagar o meu pedido 🤡🤡🤡🤡,['Nubank'],Looking at the same moon as we speak I always hope you’re happy I say to the night sky till it wears away just listen to me for one more day,[],[],[],[],0
541,2021-05-10 16:02:21,@renjunglittr e o nubank q não me deixa ter um cartão 🤡,['Nubank'],仁俊 ♥︎ 锟 ♥︎ 扬扬,[],[],[],"[{'screen_name': 'renjunglittr', 'name': 'ʀ ʜ ᴀ ʏ ☀️ THE MOON', 'id': 942929914843549696, 'id_str': '942929914843549696', 'indices': [0, 13]}]",0
542,2021-05-10 16:04:02,nunca mais tomo coca cola na minha vida eu tô passando muito mal com dor no estômago,['Coca cola'],eve,[],[],[],[],0
544,2021-05-10 16:04:56,"Eu tô fodido com a shein 🤦
Agora meu status é
Salário em 
50% no meu ap
50% em compras na shein",['SHEIN'],Brasil,[],[],[],[],0
548,2021-05-10 15:26:47,"@raissahr Amiga, nubank é o meu atual, mas tô precisando de um com limite maior",['Nubank'],"Rio de Janeiro, Brasil",[],[],[],"[{'screen_name': 'raissahr', 'name': 'Roteirista premiada no Raiverso', 'id': 1329129798086631432, 'id_str': '1329129798086631432', 'indices': [0, 9]}]",0
551,2021-05-10 15:34:18,"isso mesmo fêmea continua diminuindo qm usa cropped e short 
Tá lindo, mesmo
Amo seu estilo diferenciado 
💫shein💫",['SHEIN'],"Cajati, Brasil",[],[],[],"[{'screen_name': 'volality', 'name': 'Lollitisia', 'id': 815236379856830464, 'id_str': '815236379856830464', 'indices': [3, 12]}]",0
552,2021-05-10 15:34:29,Banco inter é mil vezes melhor que o nubank sem dúvidas,['Nubank'],None,[],[],[],[],0
553,2021-05-10 15:35:21,mo vontade de vender meu shorts saia da nike,['Nike'],baixada sancria,[],[],[],[],0
555,2021-05-10 15:39:12,"@junioraas @RodrigoBuenoTV Acho que esse raciocínio não procede.
Deixou o Boca, o Internacional aqui... na Europa há alguns anos deixou o United, Juventus,  City, Porto. Ao mesmo tempo,  gastou os tubos pra se manter no Barcelona. Sinceramente,  não consegui entender a estratégia da Nike.",['Nike'],None,[],[],[],"[{'screen_name': 'mfsant', 'name': 'Marcos SANTOS', 'id': 55060766, 'id_str': '55060766', 'indices': [3, 10]}, {'screen_name': 'junioraas', 'name': 'Júnior-AAS', 'id': 216738628, 'id_str': '216738628', 'indices': [12, 22]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [23, 38]}]",0
556,2021-05-10 15:40:26,As roupas (masculinas) dessa shein aí são moh sem graça kkkkk prefiro o brechozao de mainha,['SHEIN'],None,[],[],[],[],0
558,2021-05-10 15:57:02,@loureno6duda Tô querendo comprar na shein e to com medo tmb kkkkkkkkk,['SHEIN'],None,[],[],[],"[{'screen_name': 'loureno6duda', 'name': 'Eduarda', 'id': 1010578923040669696, 'id_str': '1010578923040669696', 'indices': [0, 13]}]",0
560,2021-05-10 16:00:01,Não tô conseguindo redefinir minha senha do @nubank 😢,['Nubank'],"Fortaleza, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [44, 51]}]",0
